-3.000834e+02	1.186538e-170	0.000000e+00
-3.000102e+02	2.392934e-170	0.000000e+00
-2.999370e+02	3.639376e-170	0.000000e+00
-2.998638e+02	4.946717e-170	0.000000e+00
-2.997906e+02	6.336822e-170	0.000000e+00
-2.997174e+02	7.832929e-170	0.000000e+00
-2.996442e+02	9.460039e-170	0.000000e+00
-2.995710e+02	1.124532e-169	0.000000e+00
-2.994978e+02	1.321858e-169	0.000000e+00
-2.994246e+02	1.541274e-169	0.000000e+00
-2.993514e+02	1.786437e-169	0.000000e+00
-2.992782e+02	2.061433e-169	0.000000e+00
-2.992050e+02	2.370841e-169	0.000000e+00
-2.991318e+02	2.719812e-169	0.000000e+00
-2.990586e+02	3.114151e-169	0.000000e+00
-2.989854e+02	3.560414e-169	0.000000e+00
-2.989122e+02	4.066017e-169	0.000000e+00
-2.988390e+02	4.639357e-169	0.000000e+00
-2.987658e+02	5.289953e-169	0.000000e+00
-2.986926e+02	6.028599e-169	0.000000e+00
-2.986194e+02	6.867543e-169	0.000000e+00
-2.985462e+02	7.820693e-169	0.000000e+00
-2.984730e+02	8.903839e-169	0.000000e+00
-2.983998e+02	1.013492e-168	0.000000e+00
-2.983266e+02	1.153430e-168	0.000000e+00
-2.982534e+02	1.312514e-168	0.000000e+00
-2.981802e+02	1.493374e-168	0.000000e+00
-2.981070e+02	1.698999e-168	0.000000e+00
-2.980338e+02	1.932786e-168	0.000000e+00
-2.979606e+02	2.198595e-168	0.000000e+00
-2.978874e+02	2.500812e-168	0.000000e+00
-2.978142e+02	2.844422e-168	0.000000e+00
-2.977410e+02	3.235090e-168	0.000000e+00
-2.976678e+02	3.679255e-168	0.000000e+00
-2.975946e+02	4.184232e-168	0.000000e+00
-2.975214e+02	4.758334e-168	0.000000e+00
-2.974482e+02	5.411009e-168	0.000000e+00
-2.973750e+02	6.152992e-168	0.000000e+00
-2.973018e+02	6.996479e-168	0.000000e+00
-2.972286e+02	7.955332e-168	0.000000e+00
-2.971554e+02	9.045298e-168	0.000000e+00
-2.970822e+02	1.028427e-167	0.000000e+00
-2.970090e+02	1.169258e-167	0.000000e+00
-2.969358e+02	1.329331e-167	0.000000e+00
-2.968626e+02	1.511272e-167	0.000000e+00
-2.967894e+02	1.718061e-167	0.000000e+00
-2.967162e+02	1.953085e-167	0.000000e+00
-2.966430e+02	2.220190e-167	0.000000e+00
-2.965698e+02	2.523747e-167	0.000000e+00
-2.964966e+02	2.868719e-167	0.000000e+00
-2.964234e+02	3.260746e-167	0.000000e+00
-2.963502e+02	3.706232e-167	0.000000e+00
-2.962770e+02	4.212452e-167	0.000000e+00
-2.962038e+02	4.787667e-167	0.000000e+00
-2.961306e+02	5.441261e-167	0.000000e+00
-2.960574e+02	6.183893e-167	0.000000e+00
-2.959842e+02	7.027666e-167	0.000000e+00
-2.959110e+02	7.986324e-167	0.000000e+00
-2.958378e+02	9.075477e-167	0.000000e+00
-2.957646e+02	1.031285e-166	0.000000e+00
-2.956914e+02	1.171857e-166	0.000000e+00
-2.956182e+02	1.331550e-166	0.000000e+00
-2.955450e+02	1.512958e-166	0.000000e+00
-2.954718e+02	1.719028e-166	0.000000e+00
-2.953986e+02	1.953107e-166	0.000000e+00
-2.953254e+02	2.218991e-166	0.000000e+00
-2.952522e+02	2.520995e-166	0.000000e+00
-2.951790e+02	2.864013e-166	0.000000e+00
-2.951058e+02	3.253605e-166	0.000000e+00
-2.950326e+02	3.696080e-166	0.000000e+00
-2.949594e+02	4.198601e-166	0.000000e+00
-2.948862e+02	4.769300e-166	0.000000e+00
-2.948130e+02	5.417406e-166	0.000000e+00
-2.947398e+02	6.153395e-166	0.000000e+00
-2.946666e+02	6.989160e-166	0.000000e+00
-2.945934e+02	7.938198e-166	0.000000e+00
-2.945202e+02	9.015827e-166	0.000000e+00
-2.944470e+02	1.023943e-165	0.000000e+00
-2.943738e+02	1.162875e-165	0.000000e+00
-2.943006e+02	1.320617e-165	0.000000e+00
-2.942274e+02	1.499711e-165	0.000000e+00
-2.941542e+02	1.703040e-165	0.000000e+00
-2.940810e+02	1.933877e-165	0.000000e+00
-2.940078e+02	2.195936e-165	0.000000e+00
-2.939346e+02	2.493430e-165	0.000000e+00
-2.938614e+02	2.831140e-165	0.000000e+00
-2.937882e+02	3.214492e-165	0.000000e+00
-2.937150e+02	3.649641e-165	0.000000e+00
-2.936418e+02	4.143569e-165	0.000000e+00
-2.935686e+02	4.704200e-165	0.000000e+00
-2.934954e+02	5.340522e-165	0.000000e+00
-2.934222e+02	6.062732e-165	0.000000e+00
-2.933490e+02	6.882397e-165	0.000000e+00
-2.932758e+02	7.812641e-165	0.000000e+00
-2.932026e+02	8.868348e-165	0.000000e+00
-2.931294e+02	1.006640e-164	0.000000e+00
-2.930562e+02	1.142596e-164	0.000000e+00
-2.929830e+02	1.296874e-164	0.000000e+00
-2.929098e+02	1.471938e-164	0.000000e+00
-2.928366e+02	1.670583e-164	0.000000e+00
-2.927634e+02	1.895978e-164	0.000000e+00
-2.926902e+02	2.151718e-164	0.000000e+00
-2.926170e+02	2.441879e-164	0.000000e+00
-2.925438e+02	2.771084e-164	0.000000e+00
-2.924706e+02	3.144575e-164	0.000000e+00
-2.923974e+02	3.568296e-164	0.000000e+00
-2.923242e+02	4.048989e-164	0.000000e+00
-2.922510e+02	4.594297e-164	0.000000e+00
-2.921778e+02	5.212886e-164	0.000000e+00
-2.921046e+02	5.914584e-164	0.000000e+00
-2.920314e+02	6.710530e-164	0.000000e+00
-2.919582e+02	7.613358e-164	0.000000e+00
-2.918850e+02	8.637388e-164	0.000000e+00
-2.918118e+02	9.798855e-164	0.000000e+00
-2.917386e+02	1.111616e-163	0.000000e+00
-2.916654e+02	1.261018e-163	0.000000e+00
-2.915922e+02	1.430456e-163	0.000000e+00
-2.915190e+02	1.622611e-163	0.000000e+00
-2.914458e+02	1.840522e-163	0.000000e+00
-2.913726e+02	2.087633e-163	0.000000e+00
-2.912994e+02	2.367851e-163	0.000000e+00
-2.912262e+02	2.685599e-163	0.000000e+00
-2.911530e+02	3.045894e-163	0.000000e+00
-2.910798e+02	3.454419e-163	0.000000e+00
-2.910066e+02	3.917618e-163	0.000000e+00
-2.909334e+02	4.442791e-163	0.000000e+00
-2.908602e+02	5.038212e-163	0.000000e+00
-2.907870e+02	5.713257e-163	0.000000e+00
-2.907138e+02	6.478550e-163	0.000000e+00
-2.906406e+02	7.346129e-163	0.000000e+00
-2.905674e+02	8.329637e-163	0.000000e+00
-2.904942e+02	9.444530e-163	0.000000e+00
-2.904210e+02	1.070832e-162	0.000000e+00
-2.903478e+02	1.214085e-162	0.000000e+00
-2.902746e+02	1.376460e-162	0.000000e+00
-2.902014e+02	1.560504e-162	0.000000e+00
-2.901282e+02	1.769102e-162	0.000000e+00
-2.900550e+02	2.005523e-162	0.000000e+00
